300
189	189	0	1	0	1
190	190	0	1	0	1
191	191	0	1	0	1
192	192	1	1	0	1
193	193	0	1	0	1
194	194	0	1	0	1
195	195	0	1	0	1
196	196	0	1	0	1
197	197	0	1	0	1
198	198	0	1	0	1
199	199	1	1	0	1
200	200	1	1	0	1
201	201	1	1	0	1
202	202	0	1	0	1
203	203	0	1	0	1
204	204	0	1	0	1
205	205	0	1	0	1
206	206	1	1	0	1
207	207	0	1	0	1
208	208	0	1	0	1
209	209	1	1	0	1
210	210	0	1	0	1
211	211	0	1	0	1
212	212	1	1	0	1
213	213	0	1	0	1
214	214	0	1	0	1
215	215	1	1	0	1
216	216	0	1	0	1
217	217	1	1	0	1
218	218	1	1	0	1
219	219	0	1	0	1
220	220	1	1	0	1
221	221	1	1	0	1
222	222	1	1	0	1
223	223	0	1	0	1
224	224	0	1	0	1
225	225	0	1	0	1
226	226	0	1	0	1
227	227	0	1	0	1
228	228	0	1	0	1
229	229	0	1	0	1
230	230	0	1	0	1
231	231	0	1	0	1
232	232	0	1	0	1
233	233	0	1	0	1
234	234	0	1	0	1
235	235	0	1	0	1
236	236	0	1	0	1
237	237	0	1	0	1
238	238	0	1	0	1
239	239	0	1	0	1
240	240	0	1	0	1
241	241	0	1	0	1
242	242	0	1	0	1
243	243	0	1	0	1
244	244	0	1	0	1
245	245	0	1	0	1
246	246	0	1	0	1
247	247	1	1	0	1
248	248	1	1	0	1
249	249	1	1	0	1
250	250	1	1	0	1
251	251	1	1	0	1
252	252	1	1	0	1
253	253	1	1	0	1
254	254	1	1	0	1
255	255	1	1	0	1
256	256	1	1	0	1
257	257	2	1	0	1
258	258	1	1	0	1
259	259	1	1	0	1
260	260	1	1	0	1
261	261	1	1	0	1
262	262	1	1	0	1
263	263	1	1	0	1
264	264	1	1	0	1
265	265	1	1	0	1
266	266	0	1	0	1
267	267	1	1	0	1
268	268	0	1	0	1
269	269	0	1	0	1
270	270	0	1	0	1
271	271	0	1	0	1
272	272	0	1	0	1
273	273	0	1	0	1
274	274	0	1	0	1
275	275	0	1	0	1
276	276	0	1	0	1
277	277	0	1	0	1
278	278	0	1	0	1
279	279	0	1	0	1
280	280	0	1	0	1
281	281	0	1	0	1
282	282	0	1	0	1
283	283	0	1	0	1
284	284	0	1	0	1
285	285	0	1	0	1
286	286	0	1	0	1
287	287	0	1	0	1
288	288	0	1	0	1
289	289	0	1	0	1
290	290	0	1	0	1
291	291	0	1	0	1
292	292	1	1	0	1
293	293	0	1	0	1
294	294	1	1	0	1
295	295	1	1	0	1
296	296	1	1	0	1
297	297	0	1	0	1
298	298	0	1	0	1
299	299	0	1	0	1
300	300	0	1	0	1
