409
31	75	0	0	0.047	0.127	0.016	1	a
32	35	0	0	0.008	0.037	0.02	1	a
32	37	0	0	0.032	0.087	0.04	1	a
33	36	0	0	0.0006	0.0064	0.404	1	a
34	42	0	0	0.026	0.154	0.022	1	a
35	36	0	0	0	0.029	0	1	a
35	43	0	0	0.065	0.191	0.02	1	a
35	44	0	0	0.031	0.089	0.036	1	a
36	40	0	0	0.002	0.014	0.806	1	a
37	38	0	0	0.026	0.072	0.035	1	a
37	42	0	0	0.095	0.262	0.032	1	a
37	46	0	0	0.013	0.039	0.016	1	a
38	41	0	0	0.027	0.084	0.039	1	a
38	47	0	0	0.028	0.084	0.037	1	a
39	52	0	0	0.007	0.041	0.312	1	a
39	62	0	0	0.009	0.054	0.411	1	a
40	68	0	0	0.005	0.042	0.69	1	a
41	61	0	0	0.052	0.145	0.073	1	a
41	92	0	0	0.043	0.118	0.013	1	a
42	87	0	0	0.025	0.062	0.007	1	a
43	44	0	0	0.031	0.094	0.043	1	a
44	45	0	0	0.037	0.109	0.049	1	a
45	48	0	0	0.027	0.08	0.036	1	a
46	47	0	0	0.025	0.073	0.035	1	a
47	48	0	0	0.035	0.103	0.047	1	a
48	49	0	0	0.065	0.169	0.082	1	a
49	50	0	0	0.046	0.08	0.036	1	a
49	55	0	0	0.159	0.537	0.071	1	a
50	51	0	0	0.009	0.026	0.005	1	a
51	53	0	0	0.002	0.013	0.015	1	a
52	54	0	0	0.009	0.065	0.485	1	a
54	56	0	0	0.016	0.105	0.203	1	a
54	123	0	0	0.001	0.007	0.013	1	a
55	236	0	0	0.0265	0.172	0.026	1	a
57	190	0	0	0.051	0.232	0.028	1	a
57	66	0	0	0.051	0.157	0.023	1	a
58	59	0	0	0.032	0.1	0.062	1	a
58	237	0	0	0.02	0.1234	0.028	1	a
59	60	0	0	0.036	0.131	0.068	1	a
59	61	0	0	0.034	0.099	0.047	1	a
60	64	0	0	0.018	0.087	0.011	1	a
60	238	0	0	0.0256	0.193	0	1	a
61	63	0	0	0.021	0.057	0.03	1	a
61	66	0	0	0.018	0.052	0.018	1	a
62	73	0	0	0.004	0.027	0.05	1	a
62	240	0	0	0.0286	0.2013	0.379	1	a
63	64	0	0	0.016	0.043	0.004	1	a
64	65	0	0	0.001	0.006	0.007	1	a
64	67	0	0	0.014	0.07	0.038	1	a
64	239	0	0	0.0891	0.2676	0.029	1	a
64	241	0	0	0.0782	0.2127	0.022	1	a
65	66	0	0	0.006	0.022	0.011	1	a
65	69	0	0	0	0.036	0	1	a
66	190	0	0	0.099	0.375	0.051	1	a
67	190	0	0	0.022	0.107	0.058	1	a
68	173	0	0	0.0035	0.033	0.53	1	a
68	174	0	0	0.0035	0.033	0.53	1	a
70	71	0	0	0.008	0.064	0.128	1	a
71	72	0	0	0.012	0.093	0.183	1	a
71	234	0	0	0.006	0.048	0.092	1	a
74	76	0	0	0.047	0.119	0.014	1	a
75	77	0	0	0.032	0.174	0.024	1	a
76	78	0	0	0.1	0.253	0.031	1	a
76	79	0	0	0.022	0.077	0.039	1	a
77	84	0	0	0.019	0.144	0.017	1	a
77	86	0	0	0.017	0.092	0.012	1	a
78	79	0	0	0.278	0.427	0.043	1	a
79	82	0	0	0.022	0.053	0.007	1	a
79	83	0	0	0.038	0.092	0.012	1	a
79	84	0	0	0.048	0.122	0.015	1	a
80	82	0	0	0.024	0.064	0.007	1	a
80	83	0	0	0.034	0.121	0.015	1	a
81	87	0	0	0.053	0.135	0.017	1	a
81	88	0	0	0.002	0.004	0.002	1	a
81	89	0	0	0.045	0.354	0.044	1	a
81	90	0	0	0.05	0.174	0.022	1	a
82	83	0	0	0.016	0.038	0.004	1	a
83	85	0	0	0.043	0.064	0.027	1	a
84	86	0	0	0.019	0.062	0.008	1	a
85	88	0	0	0.076	0.13	0.044	1	a
85	233	0	0	0.044	0.124	0.015	1	a
86	87	0	0	0.012	0.088	0.011	1	a
86	90	0	0	0.157	0.4	0.047	1	a
88	235	0	0	0.074	0.208	0.026	1	a
89	90	0	0	0.07	0.184	0.021	1	a
89	92	0	0	0.1	0.274	0.031	1	a
89	93	0	0	0.109	0.393	0.036	1	a
90	91	0	0	0.142	0.404	0.05	1	a
91	93	0	0	0.017	0.042	0.006	1	a
94	101	0	0	0.0036	0.0199	0.004	1	a
95	99	0	0	0.002	0.1049	0.001	1	a
96	97	0	0	0.0001	0.0018	0.017	1	a
97	98	0	0	0	0.0271	0	1	a
97	245	0	0	0	0.6163	0	1	a
245	99	0	0	0	-0.3697	0	1	a
97	100	0	0	0.0022	0.2915	0	1	a
98	99	0	0	0	0.0339	0	1	a
98	100	0	0	0	0.0582	0	1	a
101	102	0	0	0.0808	0.2344	0.029	1	a
101	104	0	0	0.0965	0.3669	0.054	1	a
102	103	0	0	0.036	0.1076	0.117	1	a
102	104	0	0	0.0476	0.1414	0.149	1	a
104	105	0	0	0.0006	0.0197	0	1	a
105	106	0	0	0.0059	0.0405	0.25	1	a
105	108	0	0	0.0115	0.1106	0.185	1	a
105	111	0	0	0.0198	0.1688	0.321	1	a
105	136	0	0	0.005	0.05	0.33	1	a
105	137	0	0	0.0077	0.0538	0.335	1	a
105	148	0	0	0.0165	0.1157	0.171	1	a
106	107	0	0	0.0059	0.0577	0.095	1	a
106	113	0	0	0.0049	0.0336	0.208	1	a
106	147	0	0	0.0059	0.0577	0.095	1	a
107	109	0	0	0.0078	0.0773	0.126	1	a
107	112	0	0	0.0026	0.0193	0.03	1	a
108	109	0	0	0.0076	0.0752	0.122	1	a
108	112	0	0	0.0021	0.0186	0.03	1	a
109	111	0	0	0.0016	0.0164	0.026	1	a
109	130	0	0	0.0017	0.0165	0.026	1	a
109	146	0	0	0.0079	0.0793	0.127	1	a
109	147	0	0	0.0078	0.0784	0.125	1	a
112	116	0	0	0.0017	0.0117	0.289	1	a
112	147	0	0	0.0026	0.0193	0.03	1	a
112	148	0	0	0.0021	0.0186	0.03	1	a
112	150	0	0	0.0002	0.0101	0	1	a
113	114	0	0	0.0043	0.0293	0.18	1	a
113	163	0	0	0.0039	0.0381	0.258	1	a
114	115	0	0	0.0091	0.0623	0.385	1	a
115	116	0	0	0.0125	0.089	0.54	1	a
115	131	0	0	0.0056	0.039	0.953	1	a
116	119	0	0	0.0015	0.0114	0.284	1	a
116	160	0	0	0.0005	0.0034	0.021	1	a
116	165	0	0	0.0007	0.0151	0.126	1	a
116	167	0	0	0.0005	0.0034	0.021	1	a
118	151	0	0	0.0562	0.2248	0.081	1	a
119	120	0	0	0.012	0.0836	0.123	1	a
119	121	0	0	0.0152	0.1132	0.684	1	a
119	124	0	0	0.0468	0.3369	0.519	1	a
119	125	0	0	0.043	0.3031	0.463	1	a
119	126	0	0	0.0489	0.3492	0.538	1	a
119	161	0	0	0.0013	0.0089	0.119	1	a
120	125	0	0	0.0291	0.2267	0.342	1	a
121	122	0	0	0.006	0.057	0.767	1	a
122	124	0	0	0.0075	0.0773	0.119	1	a
122	128	0	0	0.0127	0.0909	0.135	1	a
124	125	0	0	0.0085	0.0588	0.087	1	a
124	128	0	0	0.0218	0.1511	0.223	1	a
125	126	0	0	0.0073	0.0504	0.074	1	a
127	157	0	0	0.0523	0.1526	0.074	1	a
127	158	0	0	0.1371	0.3919	0.076	1	a
131	132	0	0	0.0137	0.0957	0.141	1	a
132	140	0	0	0.0055	0.0288	0.19	1	a
133	135	0	0	0.1746	0.3161	0.04	1	a
133	162	0	0	0.0804	0.3054	0.045	1	a
134	140	0	0	0.011	0.0568	0.388	1	a
136	138	0	0	0.0008	0.0098	0.069	1	a
137	138	0	0	0.0029	0.0285	0.19	1	a
137	139	0	0	0.0066	0.0448	0.277	1	a
141	143	0	0	0.0024	0.0326	0.236	1	a
141	144	0	0	0.0018	0.0245	1.662	1	a
142	143	0	0	0.0044	0.0514	3.6e-05	1	a
144	145	0	0	0.0002	0.0123	0	1	a
146	148	0	0	0.0018	0.0178	0.029	1	a
151	152	0	0	0.0669	0.4843	0.063	1	a
151	153	0	0	0.0558	0.221	0.031	1	a
152	153	0	0	0.0807	0.3331	0.049	1	a
152	154	0	0	0.0739	0.3071	0.043	1	a
152	155	0	0	0.1799	0.5017	0.069	1	a
154	155	0	0	0.0904	0.3626	0.048	1	a
154	158	0	0	0.077	0.3092	0.054	1	a
155	156	0	0	0.0251	0.0829	0.047	1	a
156	157	0	0	0.0222	0.0847	0.05	1	a
157	158	0	0	0.0498	0.1855	0.029	1	a
157	159	0	0	0.0061	0.029	0.084	1	a
160	117	0	0	0.0004	0.0202	0	1	a
160	166	0	0	0.0004	0.0083	0.115	1	a
163	164	0	0	0.0025	0.0245	0.164	1	a
165	167	0	0	0.0007	0.0086	0.115	1	a
166	167	0	0	0.0007	0.0086	0.115	1	a
167	117	0	0	0.0004	0.0202	0	1	a
168	187	0	0	0.033	0.095	0	1	a
168	188	0	0	0.046	0.069	0	1	a
169	210	0	0	0.0004	0.0022	6.2e-05	1	a
169	219	0	0	0	0.0275	0	1	a
170	171	0	0	0.003	0.048	0	1	a
171	204	0	0	0.002	0.009	0	1	a
172	184	0	0	0.045	0.063	0	1	a
172	187	0	0	0.048	0.127	0	1	a
173	198	0	0	0.0031	0.0286	0.5	1	a
173	242	0	0	0.0024	0.0355	0.36	1	a
174	198	0	0	0.0031	0.0286	0.5	1	a
175	176	0	0	0.014	0.04	0.004	1	a
175	189	0	0	0.03	0.081	0.01	1	a
176	177	0	0	0.01	0.06	0.009	1	a
176	190	0	0	0.015	0.04	0.006	1	a
177	181	0	0	0.332	0.688	0	1	a
177	182	0	0	0.009	0.046	0.025	1	a
177	189	0	0	0.02	0.073	0.008	1	a
177	190	0	0	0.034	0.109	0.032	1	a
178	179	0	0	0.076	0.135	0.009	1	a
178	189	0	0	0.04	0.102	0.005	1	a
179	189	0	0	0.081	0.128	0.014	1	a
180	183	0	0	0.124	0.183	0	1	a
182	190	0	0	0.01	0.059	0.008	1	a
183	184	0	0	0.046	0.068	0	1	a
184	185	0	0	0.302	0.446	0	1	a
185	186	0	0	0.073	0.093	0	1	a
185	187	0	0	0.24	0.421	0	1	a
191	194	0	0	0.0139	0.0778	0.086	1	a
193	194	0	0	0.0017	0.0185	0.02	1	a
193	221	0	0	0.0015	0.0108	0.002	1	a
194	195	0	0	0.0045	0.0249	0.026	1	a
195	196	0	0	0.004	0.0497	0.018	1	a
196	197	0	0	0	0.0456	0	1	a
196	198	0	0	0.0005	0.0177	0.02	1	a
196	199	0	0	0.0027	0.0395	0.832	1	a
198	216	0	0	0.0003	0.0018	5.2e-05	1	a
199	197	0	0	0.0037	0.0484	0.43	1	a
199	200	0	0	0.001	0.0295	0.503	1	a
199	217	0	0	0.0016	0.0046	0.402	1	a
200	202	0	0	0.0003	0.0013	1	1	a
203	204	0	0	0.01	0.064	0.48	1	a
203	205	0	0	0.0019	0.0081	0.86	1	a
204	170	0	0	0.001	0.061	0	1	a
205	210	0	0	0.0005	0.0212	0	1	a
207	208	0	0	0.0019	0.0087	1.28	1	a
207	210	0	0	0.0026	0.0917	0	1	a
207	213	0	0	0.0013	0.0288	0.81	1	a
208	169	0	0	0	0.0626	0	1	a
210	211	0	0	0.0002	0.0069	1.364	1	a
210	216	0	0	0.0001	0.0006	3.6e-05	1	a
211	212	0	0	0.0017	0.0485	0	1	a
213	214	0	0	0.0002	0.0259	0.144	1	a
213	216	0	0	0.0006	0.0272	0	1	a
214	217	0	0	0.0002	0.0006	0.8	1	a
219	230	0	0	0.0003	0.0043	0.009	1	a
221	224	0	0	0.0082	0.0851	0	1	a
221	226	0	0	0.0112	0.0723	0	1	a
222	223	0	0	0.0127	0.0355	0	1	a
222	224	0	0	0.0326	0.1804	0	1	a
223	225	0	0	0.0195	0.0551	0	1	a
224	225	0	0	0.0157	0.0732	0	1	a
224	226	0	0	0.036	0.2119	0	1	a
225	226	0	0	0.0268	0.1285	0	1	a
226	227	0	0	0.0428	0.1215	0	1	a
227	228	0	0	0.0351	0.1004	0	1	a
228	229	0	0	0.0616	0.1857	0	1	a
292	270	1	0	0.01578	0.37486	1.0435	1	a
294	270	1	0	0.01602	0.38046	1.0435	1	a
295	270	1	0	0	0.152	1.0435	1	a
296	270	1	0	0	0.8	1.0435	1	a
275	274	1	0	0.44364	2.8e-05	1	1	a
277	267	1	0	0.50748	3.2e-05	1	1	a
278	276	1	0	0.66688	3.9e-05	1	1	a
279	276	1	0	0.6113	3.6e-05	1	1	a
297	272	1	0	0.4412	3e-05	1	1	a
298	272	1	0	0.30792	2.1e-05	1	1	a
280	268	1	0	0.73633	4.7e-05	1	1	a
281	268	1	0	0.76978	4.9e-05	1	1	a
282	268	1	0	0.75732	4.8e-05	1	1	a
288	269	1	0	0.36614	2.5e-05	1	1	a
289	269	1	0	1.1e-05	5.5e-05	1	1	a
290	269	1	0	0.1567	1.7e-05	1	1	a
283	268	1	0	0.13006	1.4e-05	1	1	a
284	268	1	0	0.54484	3.5e-05	1	1	a
285	268	1	0	0.15426	1.7e-05	1	1	a
286	268	1	0	0.3849	2.6e-05	1	1	a
287	268	1	0	0.4412	3e-05	1	1	a
300	294	1	0	0	0.75	0.9583	1	a
193	192	1	0	0.0025	0.038	1	1	a
216	220	1	0	0.0005	0.0154	1	1	a
10	12	1	0	0	0.053	0.985	1	a
19	20	1	0	0	0.014	0.952	1	a
103	95	1	0	0.0052	0.0174	1.01	1	a
149	111	1	0	0.001	0.0402	1.05	1	a
149	130	1	0	0.001	0.0392	1.05	1	a
135	134	1	0	0.0008	0.0256	1.05	1	a
103	139	1	0	0.0012	0.0396	0.975	1	a
177	188	1	0	0.026	0.211	1.03	1	a
209	208	1	0	0.001	0.0332	1.02	1	a
215	213	1	0	0.0005	0.016	1.07	1	a
218	217	1	0	0.0005	0.016	1.02	1	a
2	248	1	0	0.001	0.0146	1	1	a
3	249	1	0	0	0.01054	1	1	a
53	260	1	0	0	0.0238	1	1	a
54	261	1	0	0	0.03214	0.95	1	a
145	265	1	0	0	0.0154	1	1	a
23	254	1	0	0	0.0289	1	1	a
1	247	1	0	0	0.01953	1	1	a
109	263	1	0	0	0.0193	1	1	a
11	250	1	0	0	0.01923	1	1	a
22	253	1	0	0	0.023	1	1	a
43	257	1	0	0	0.0124	1	1	a
118	264	1	0	0	0.0167	1	1	a
12	251	1	0	0	0.0312	1	1	a
17	252	1	0	0	0.01654	0.942	1	a
33	255	1	0	0	0.03159	0.965	1	a
49	259	1	0	0	0.05347	0.95	1	a
38	256	1	0	0	0.18181	0.942	1	a
48	258	1	0	0	0.19607	0.942	1	a
59	262	1	0	0	0.06896	0.9565	1	a
216	201	1	0	0.0014	0.0514	1	1	a
210	206	1	0	0.0009	0.0472	1	1	a
175	246	0	0	0.0001	0.02	0	1	a
266	31	1	0	6e-05	0.00046	1.0082	1	a
271	266	1	0	0.02439	0.43682	0.9668	1	a
273	266	1	0	0.03624	0.64898	0.9796	1	a
293	270	1	0	0.01578	0.37486	0.9391	1	a
1	3	1	0	0	0.052	0.947	1	a
2	3	1	0	0	0.052	0.956	1	a
4	3	1	0	0	0.005	0.971	1	a
5	7	1	0	0	0.039	0.948	1	a
6	7	1	0	0	0.039	0.959	1	a
11	10	1	0	0	0.089	1.046	1	a
17	15	1	0	0.0194	0.0311	0.9561	1	a
15	16	1	0	0.001	0.038	0.971	1	a
22	23	1	0	0	0.064	0.943	1	a
29	30	1	0	0	0.047	1.01	1	a
38	39	1	0	0	0.02	1.008	1	a
40	39	1	0	0	0.021	1	1	a
53	54	1	0	0	0.059	0.975	1	a
56	55	1	0	0	0.038	1.017	1	a
62	61	1	0	0	0.0244	1	1	a
73	68	1	0	0	0.02	1	1	a
81	70	1	0	0	0.048	1	1	a
83	71	1	0	0	0.048	1	1	a
78	72	1	0	0	0.046	1.015	1	a
186	93	1	0	0	0.149	0.967	1	a
94	100	1	0	0	0.028	1.05	1	a
136	101	1	0	0.0005	0.0195	1	1	a
110	109	1	0	0	0.018	1.0522	1	a
129	109	1	0	0	0.014	1.0522	1	a
153	120	1	0	0.0024	0.0603	0.975	1	a
154	121	1	0	0.0024	0.0498	1	1	a
123	122	1	0	0	0.0833	1.035	1	a
127	122	1	0	0.0013	0.0371	0.9565	1	a
159	124	1	0	0.0005	0.0182	1	1	a
162	132	1	0	0.0027	0.0639	1.073	1	a
96	138	1	0	0	0.016	1.0506	1	a
116	142	1	0	0.0013	0.0384	0.98	1	a
134	143	1	0	0.0009	0.0231	0.956	1	a
118	161	1	0	0.0003	0.0131	1.05	1	a
189	168	1	0	0	0.252	1.03	1	a
175	172	1	0	0	0.237	1.03	1	a
191	174	1	0	0.0008	0.0366	0.985	1	a
227	179	1	0	0	0.22	1	1	a
57	180	1	0	0	0.098	1.03	1	a
190	181	1	0	0	0.128	1.01	1	a
246	183	1	0	0.02	0.204	1.05	1	a
191	190	1	0	0.003	0.0122	1	1	a
198	197	1	0	0.001	0.0354	0.97	1	a
203	202	1	0	0.0012	0.0195	1	1	a
243	98	1	0	0.001	0.023	1.0223	1	a
244	99	1	0	0	0.023	0.9284	1	a
