193
96	94	0	0	0.0269	0.0869	0.023	1	a
97	80	0	0	0.0183	0.0934	0.0254	1	a
98	80	0	0	0.0238	0.108	0.0286	1	a
99	80	0	0	0.0454	0.206	0.0546	1	a
100	92	0	0	0.0648	0.295	0.0472	1	a
100	94	0	0	0.0178	0.058	0.0604	1	a
96	95	0	0	0.0171	0.0547	0.01474	1	a
97	96	0	0	0.0173	0.0885	0.024	1	a
100	98	0	0	0.0397	0.179	0.0476	1	a
100	99	0	0	0.018	0.0813	0.0216	1	a
101	100	0	0	0.0277	0.1262	0.0328	1	a
102	92	0	0	0.0123	0.0559	0.01464	1	a
102	101	0	0	0.0246	0.112	0.0294	1	a
103	100	0	0	0.016	0.0525	0.0536	1	a
104	100	0	0	0.0451	0.204	0.0541	1	a
104	103	0	0	0.0466	0.1584	0.0407	1	a
105	103	0	0	0.0535	0.1625	0.0408	1	a
106	100	0	0	0.0605	0.229	0.062	1	a
105	104	0	0	0.00994	0.0378	0.00986	1	a
106	105	0	0	0.014	0.0547	0.01434	1	a
107	105	0	0	0.053	0.183	0.0472	1	a
108	105	0	0	0.0261	0.0703	0.01844	1	a
107	106	0	0	0.053	0.183	0.0472	1	a
109	108	0	0	0.0105	0.0288	0.0076	1	a
110	103	0	0	0.03906	0.1813	0.0461	1	a
110	109	0	0	0.0278	0.0762	0.0202	1	a
111	110	0	0	0.022	0.0755	0.02	1	a
112	110	0	0	0.0247	0.064	0.062	1	a
113	17	0	0	0.00913	0.0301	0.00768	1	a
113	32	0	0	0.0615	0.203	0.0518	1	a
114	32	0	0	0.0135	0.0612	0.01628	1	a
115	27	0	0	0.0164	0.0741	0.01972	1	a
115	114	0	0	0.0023	0.0104	0.00276	1	a
116	68	0	0	0.00034	0.00405	0.164	1	a
117	12	0	0	0.0329	0.14	0.0358	1	a
118	75	0	0	0.0145	0.0481	0.01198	1	a
118	76	0	0	0.0164	0.0544	0.01356	1	a
5	5	0	0	0	-0.4	0	1	a
34	34	0	0	0	0.14	0	1	a
37	37	0	0	0	-0.25	0	1	a
44	44	0	0	0	0.1	0	1	a
45	45	0	0	0	0.1	0	1	a
46	46	0	0	0	0.1	0	1	a
48	48	0	0	0	0.15	0	1	a
74	74	0	0	0	0.12	0	1	a
79	79	0	0	0	0.2	0	1	a
82	82	0	0	0	0.2	0	1	a
83	83	0	0	0	0.1	0	1	a
105	105	0	0	0	0.2	0	1	a
107	107	0	0	0	0.06	0	1	a
110	110	0	0	0	0.06	0	1	a
